device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
243726,2024-09-27 12:56:05,2024-09-27,12:56:05,GPS,7,3806,37,0,0.8,57.908484999999999,22.027854999999999,-12,0,281,29,-183,-7,-122,-74,-255,992,
243726,2024-09-27 13:15:44,2024-09-27,13:15:44,GPS,7,3806,37,0,0.9,57.908484999999999,22.027837999999999,-9,0,180,29,-195,-30,-110,-2,-275,991,
243726,2024-09-27 13:35:44,2024-09-27,13:35:44,GPS,7,3806,37,0,0.9,57.908442999999998,22.027764999999999,-12,0,106,27,-273,-86,-63,98,-449,916,
243726,2024-09-27 13:55:44,2024-09-27,13:55:44,GPS,7,3806,37,0,0.9,57.908439999999999,22.027842000000000,-1,0,263,28,-252,-78,-82,72,-383,950,
243726,2024-09-27 14:15:45,2024-09-27,14:15:45,GPS,6,3806,37,0,1.1,57.908470000000001,22.027714000000000,-19,0,123,27,-274,-90,-69,127,-444,928,
243726,2024-09-27 14:35:44,2024-09-27,14:35:44,GPS,6,3806,37,0,1.2,57.908520000000003,22.028531999999998,-7,0,303,23,-289,-29,-97,21,-426,909,
243726,2024-09-27 14:55:45,2024-09-27,14:55:45,GPS,6,3789,33,0,1.3,57.908562000000003,22.028299000000001,5,1,332,36,-338,-69,1,53,-610,835,
243726,2024-09-27 15:55:47,2024-09-27,15:55:47,GPS,4,3770,27,0,2.0,57.908684000000001,22.027908000000000,29,0,246,23,-268,-51,-114,119,-341,947,
243726,2024-09-27 16:56:05,2024-09-27,16:56:05,GPS,7,3775,29,0,0.9,57.908310000000000,22.028759000000001,-15,0,40,24,-309,-42,-68,25,-495,893,
243726,2024-09-27 17:55:45,2024-09-27,17:55:45,GPS,6,3773,28,0,0.9,57.908034999999998,22.027425999999998,-5,0,83,21,-278,-26,-100,10,-396,922,
243726,2024-09-27 18:56:05,2024-09-27,18:56:05,GPS,4,3773,28,0,1.5,57.895091999999998,22.045475000000000,4,1,53,21,-288,45,-119,-1,-368,945,
243726,2024-09-27 19:55:45,2024-09-27,19:55:45,GPS,4,3770,27,0,1.1,57.895130000000002,22.045361000000000,25,0,289,25,-300,-50,-82,26,-490,894,
243726,2024-09-27 20:56:05,2024-09-27,20:56:05,GPS,4,3770,27,0,1.4,57.895198999999998,22.045099000000000,-2,0,241,26,-264,-2,-116,-68,-450,904,
243726,2024-09-27 21:56:05,2024-09-27,21:56:05,GPS,4,3770,27,0,1.8,57.895153000000001,22.045283999999999,8,0,286,26,-280,-63,-77,46,-457,912,
243726,2024-09-27 22:56:05,2024-09-27,22:56:05,GPS,6,3770,27,0,1.4,57.896132999999999,22.043406999999998,-11,1,41,25,-202,-33,-143,6,-282,977,
243726,2024-09-27 23:55:46,2024-09-27,23:55:46,GPS,5,3767,26,0,1.3,57.896095000000003,22.043427999999999,-3,0,231,24,-420,-2,14,-35,-657,733,
243726,2024-09-28 00:56:06,2024-09-28,00:56:06,GPS,5,3767,26,0,1.7,57.896079999999998,22.043741000000001,-6,0,169,25,-335,39,-73,-10,-470,905,
243726,2024-09-28 01:56:04,2024-09-28,01:56:04,GPS,5,3764,25,0,1.1,57.896095000000003,22.043797999999999,6,0,323,31,-192,-45,-117,-25,-323,962,
243726,2024-09-28 02:56:05,2024-09-28,02:56:05,GPS,6,3764,25,0,1.4,57.898677999999997,22.040945000000001,13,0,233,27,-343,45,-54,170,-466,903,
243726,2024-09-28 03:56:53,2024-09-28,03:56:53,GPS,4,3762,25,0,1.7,57.890701000000000,21.942022000000001,139,21,257,19,-311,35,-135,84,-567,884,
243726,2024-09-28 04:55:54,2024-09-28,04:55:54,GPS,4,3759,24,0,1.3,57.819870000000002,21.724734999999999,20,15,241,20,-294,-1,-124,-15,-422,834,
243726,2024-09-28 05:57:10,2024-09-28,05:57:10,GPS,0,3762,25,0,0.0,0.000000000000000,0.000000000000000,0,0,0,20,-287,58,-138,-105,-529,1432,
243726,2024-09-28 06:56:14,2024-09-28,06:56:14,GPS,8,3764,25,1,1.5,57.433796000000001,21.597280999999999,41,28,194,19,-271,-52,-117,47,-290,969,
243726,2024-09-28 07:56:14,2024-09-28,07:56:14,GPS,7,3784,31,4,1.5,57.255920000000003,21.420535999999998,50,33,170,22,-160,-324,54,-81,-136,880,
243726,2024-09-28 08:15:45,2024-09-28,08:15:45,GPS,5,3795,34,12,1.5,57.187347000000003,21.410349000000000,5,32,158,21,-294,-81,-94,-52,-383,978,
243726,2024-09-28 08:35:46,2024-09-28,08:35:46,GPS,5,3803,37,4,1.6,57.110275000000001,21.417044000000001,28,27,176,20,-321,117,-110,80,-294,705,
243726,2024-09-28 08:57:09,2024-09-28,08:57:09,GPS,4,3803,37,3,2.4,57.031154999999998,21.391182000000001,23,16,198,23,-333,61,-94,32,-291,1057,
243726,2024-09-28 09:17:09,2024-09-28,09:17:09,GPS,4,3798,35,1,2.5,57.066513000000000,21.293161000000001,1,81,6,22,195,-54,-183,41,-316,1359,
243726,2024-09-28 09:37:09,2024-09-28,09:37:09,GPS,0,3801,36,1,0.0,0.000000000000000,0.000000000000000,0,0,0,22,-363,-147,18,-80,-448,1339,
243726,2024-09-28 09:57:09,2024-09-28,09:57:09,GPS,4,3801,36,7,2.6,57.192523999999999,21.156949999999998,88,11,306,22,-70,-269,-62,13,-364,1234,
243726,2024-09-28 10:15:54,2024-09-28,10:15:54,GPS,4,3809,38,2,1.9,57.209068000000002,21.158912999999998,86,26,52,20,-250,110,-142,25,-218,720,
243726,2024-09-28 10:35:52,2024-09-28,10:35:52,GPS,4,3803,37,3,2.0,57.237338999999999,21.154526000000001,89,14,248,17,-205,-148,-105,10,-473,1216,
243726,2024-09-28 10:55:45,2024-09-28,10:55:45,GPS,5,3806,37,4,1.5,57.237724000000000,21.146153999999999,87,1,232,18,-223,-101,-133,24,-334,924,
243726,2024-09-28 11:15:45,2024-09-28,11:15:45,GPS,5,3812,39,2,1.4,57.204093999999998,21.132072000000001,61,23,214,19,-242,-68,-129,-30,-479,1293,
243726,2024-09-28 11:36:00,2024-09-28,11:36:00,GPS,4,3806,37,1,1.9,57.130493000000001,21.147652000000001,34,33,182,18,-298,-42,-105,148,-437,1218,
243726,2024-09-28 11:56:15,2024-09-28,11:56:15,GPS,4,3809,38,3,1.6,57.014217000000002,21.135895000000001,19,34,192,19,-324,-91,-48,-73,-545,957,
243726,2024-09-28 12:16:24,2024-09-28,12:16:24,GPS,4,3812,39,1,1.5,56.916702000000001,21.195463000000000,58,50,173,19,-321,21,-106,-91,-279,967,
243726,2024-09-28 12:36:05,2024-09-28,12:36:05,GPS,5,3809,38,1,1.4,56.814880000000002,21.142157000000001,125,51,191,17,-298,-12,-123,-99,-580,1515,
243726,2024-09-28 12:55:44,2024-09-28,12:55:44,GPS,5,3809,38,0,1.3,56.669562999999997,21.165329000000000,209,71,163,16,-303,89,-132,61,-500,1392,
243726,2024-09-28 13:16:02,2024-09-28,13:16:02,GPS,8,3809,38,0,0.8,56.521847000000001,21.291809000000001,380,62,161,16,-265,137,-178,81,-266,1100,
243726,2024-09-28 13:35:44,2024-09-28,13:35:44,GPS,8,3809,38,1,0.9,56.363880000000002,21.520648999999999,531,82,133,14,-292,155,-137,75,-317,1155,
243726,2024-09-28 13:55:44,2024-09-28,13:55:44,GPS,8,3814,40,3,0.9,56.208458000000000,21.847087999999999,697,52,148,14,-329,66,-130,-37,-536,1256,
243726,2024-09-28 14:15:44,2024-09-28,14:15:44,GPS,7,3817,41,2,1.1,56.072994000000001,22.122059000000000,622,90,128,16,-337,114,-109,77,-474,818,
243726,2024-09-28 14:35:44,2024-09-28,14:35:44,GPS,7,3814,40,2,1.1,55.969906000000002,22.317803999999999,578,64,147,15,-258,89,-163,65,-152,846,
243726,2024-09-28 14:55:44,2024-09-28,14:55:44,GPS,6,3809,38,0,1.2,55.843471999999998,22.560410000000001,359,59,145,15,-280,27,-141,62,-70,508,
243726,2024-09-28 15:15:44,2024-09-28,15:15:44,GPS,5,3803,37,0,1.8,55.715870000000002,22.748175000000000,233,48,150,16,-330,136,-126,-54,-494,1350,
243726,2024-09-28 15:35:45,2024-09-28,15:35:45,GPS,5,3803,37,0,1.6,55.594200000000001,22.932272000000001,387,64,139,15,-276,17,-145,145,-540,1476,
243726,2024-09-28 15:56:13,2024-09-28,15:56:13,GPS,8,3803,37,0,1.4,55.464520000000000,23.066780000000001,257,44,150,16,-323,202,-133,152,-711,1409,
243726,2024-09-28 16:15:46,2024-09-28,16:15:46,GPS,7,3801,36,0,1.4,55.335380999999998,23.204872000000002,221,52,161,15,-308,162,-133,64,-462,1380,
243726,2024-09-28 16:35:49,2024-09-28,16:35:49,GPS,7,3801,36,0,1.3,55.203533000000000,23.380098000000000,512,58,146,15,-296,185,-146,57,-106,555,
243726,2024-09-28 16:56:05,2024-09-28,16:56:05,GPS,6,3801,36,0,1.0,55.070011000000001,23.580964999999999,705,67,140,14,-361,52,-84,-4,-451,1258,
243726,2024-09-28 17:15:46,2024-09-28,17:15:46,GPS,6,3801,36,0,1.0,54.941502000000000,23.819782000000000,892,46,148,12,-341,101,-114,0,-522,1101,
243726,2024-09-28 17:35:45,2024-09-28,17:35:45,GPS,6,3801,36,0,0.9,54.810378999999998,23.927906000000000,647,58,146,13,-310,142,-134,-36,-23,482,
243726,2024-09-28 17:55:47,2024-09-28,17:55:47,GPS,6,3801,36,0,1.0,54.681469000000000,24.044440999999999,655,59,146,13,-346,98,-101,47,-492,987,
243726,2024-09-28 18:16:06,2024-09-28,18:16:06,GPS,4,3801,36,0,2.0,54.529567999999998,24.190231000000001,927,62,149,13,-349,124,-109,44,-350,1092,
243726,2024-09-28 18:36:14,2024-09-28,18:36:14,GPS,8,3798,35,0,1.2,54.354354999999998,24.408059999999999,1152,79,138,12,-335,233,-135,11,-508,1013,
243726,2024-09-28 18:55:45,2024-09-28,18:55:45,GPS,8,3798,35,0,1.1,54.171706999999998,24.645706000000001,1363,74,145,10,-346,196,-130,-8,-396,1178,
243726,2024-09-28 19:15:46,2024-09-28,19:15:46,GPS,8,3798,35,0,1.1,54.027683000000003,24.750140999999999,1051,47,171,12,-366,19,-93,35,-236,625,
243726,2024-09-28 19:36:14,2024-09-28,19:36:14,GPS,6,3798,35,0,1.8,53.874493000000001,24.804670000000002,787,57,167,13,-357,60,-93,40,-458,838,
243726,2024-09-28 19:55:44,2024-09-28,19:55:44,GPS,7,3798,35,0,1.0,53.715632999999997,24.835934000000002,717,40,182,14,-267,38,-152,28,-305,889,
243726,2024-09-28 20:15:45,2024-09-28,20:15:45,GPS,7,3798,35,0,0.9,53.574890000000003,24.830568000000000,597,46,190,14,-304,-54,-85,128,-125,505,
243726,2024-09-28 20:35:44,2024-09-28,20:35:44,GPS,4,3798,35,0,1.1,53.439526000000001,24.812998000000000,459,44,183,15,-290,-93,-94,78,-433,986,
243726,2024-09-28 20:55:58,2024-09-28,20:55:58,GPS,4,3798,35,0,1.1,53.286636000000001,24.800419000000002,590,48,186,15,-327,7,-92,1,-461,736,
243726,2024-09-28 21:16:14,2024-09-28,21:16:14,GPS,8,3798,35,0,1.1,53.135024999999999,24.758669000000001,581,54,195,15,-314,-22,-97,53,-116,732,
243726,2024-09-28 21:35:45,2024-09-28,21:35:45,GPS,7,3795,34,0,1.5,53.006908000000003,24.709735999999999,576,45,206,15,-280,-60,-115,30,-537,1329,
243726,2024-09-28 21:56:13,2024-09-28,21:56:13,GPS,10,3795,34,0,1.4,52.884171000000002,24.616786999999999,644,46,202,15,-275,-50,-115,36,-437,954,
243726,2024-09-28 22:15:44,2024-09-28,22:15:44,GPS,9,3795,34,0,1.1,52.756641000000002,24.536619000000002,740,46,205,14,-254,-82,-126,81,-29,638,
243726,2024-09-28 22:35:45,2024-09-28,22:35:45,GPS,10,3795,34,0,1.0,52.609901000000001,24.486349000000001,690,43,202,14,-282,89,-142,10,-243,977,
243726,2024-09-28 22:55:45,2024-09-28,22:55:45,GPS,6,3795,34,0,1.5,52.478999999999999,24.404861000000000,690,39,217,14,-239,-25,-140,-45,-246,695,
243726,2024-09-28 23:15:45,2024-09-28,23:15:45,GPS,5,3795,34,0,1.6,52.321888000000001,24.332612999999998,720,54,195,14,-328,58,-97,40,-371,1021,
243726,2024-09-28 23:35:46,2024-09-28,23:35:46,GPS,5,3795,34,0,1.8,52.209609999999998,24.248749000000000,646,33,218,14,-178,-33,-152,15,-416,796,
243726,2024-09-28 23:56:12,2024-09-28,23:56:12,GPS,11,3795,34,0,0.9,52.093677999999997,24.151862999999999,587,42,216,15,-220,-81,-135,55,-134,578,
243726,2024-09-29 00:15:44,2024-09-29,00:15:44,GPS,8,3792,33,0,1.0,52.007373999999999,24.046002999999999,503,50,211,15,-211,-141,-110,52,-81,602,
243726,2024-09-29 00:35:46,2024-09-29,00:35:46,GPS,7,3792,33,0,1.4,51.921776000000001,23.946525999999999,553,37,238,14,-69,-74,-174,72,-214,616,
243726,2024-09-29 00:56:14,2024-09-29,00:56:14,GPS,6,3792,33,0,1.7,51.834083999999997,23.819949999999999,430,32,212,15,-106,-10,-197,-1,-717,1477,
243726,2024-09-29 01:16:14,2024-09-29,01:16:14,GPS,6,3792,33,0,1.1,51.729762999999998,23.707148000000000,411,49,214,15,-184,-159,-109,-20,-218,883,
243726,2024-09-29 01:35:47,2024-09-29,01:35:47,GPS,8,3792,33,0,1.1,51.616427999999999,23.581054999999999,400,52,221,15,-175,-111,-118,66,-491,1265,
243726,2024-09-29 01:56:14,2024-09-29,01:56:14,GPS,6,3792,33,0,1.8,51.465443000000000,23.435915000000001,487,69,204,15,-310,-34,-81,67,-399,1130,
243726,2024-09-29 02:16:05,2024-09-29,02:16:05,GPS,7,3792,33,0,1.1,51.274971000000001,23.308840000000000,638,75,194,14,-341,-1,-67,46,-492,1266,
243726,2024-09-29 02:35:46,2024-09-29,02:35:46,GPS,7,3789,33,0,1.0,51.066333999999998,23.203686000000001,666,74,199,13,-318,-13,-88,21,-656,1342,
243726,2024-09-29 02:55:45,2024-09-29,02:55:45,GPS,4,3787,32,0,1.3,50.854301000000000,23.101917000000000,673,77,192,14,-358,-24,-50,-65,-342,633,
243726,2024-09-29 03:16:06,2024-09-29,03:16:06,GPS,6,3787,32,0,1.2,50.655620999999996,22.996002000000001,646,72,201,14,-363,35,-77,-20,-135,695,
243726,2024-09-29 03:35:48,2024-09-29,03:35:48,GPS,5,3787,32,0,1.3,50.468769000000002,22.843527000000002,541,73,207,14,-279,-44,-110,103,-507,1022,
243726,2024-09-29 03:55:47,2024-09-29,03:55:47,GPS,5,3787,32,0,1.3,50.255054000000001,22.700346000000000,595,82,183,14,-400,133,-52,-31,-646,1353,
243726,2024-09-29 04:16:05,2024-09-29,04:16:05,GPS,6,3789,33,0,1.1,50.013412000000002,22.572844000000000,725,80,212,14,-279,-131,-68,-18,-388,1110,
243726,2024-09-29 04:35:45,2024-09-29,04:35:45,GPS,7,3787,32,0,1.0,49.812164000000003,22.378243999999999,932,72,222,12,-256,-80,-107,38,-402,1132,
243726,2024-09-29 04:55:46,2024-09-29,04:55:46,GPS,8,3787,32,0,0.8,49.599583000000003,22.297827000000002,1208,36,161,11,-378,72,-71,24,-577,926,
243726,2024-09-29 05:15:45,2024-09-29,05:15:45,GPS,5,3789,33,0,1.4,49.425460999999999,22.150423000000000,1510,77,207,9,-366,35,-69,7,-181,799,
243726,2024-09-29 05:35:45,2024-09-29,05:35:45,GPS,6,3792,33,0,1.1,49.183182000000002,22.018553000000001,1906,99,195,7,-384,82,-79,54,-289,937,
243726,2024-09-29 05:55:48,2024-09-29,05:55:48,GPS,6,3792,33,0,1.1,48.907333000000001,21.932656999999999,1902,99,183,7,-372,222,-82,43,-557,1320,
243726,2024-09-29 06:15:45,2024-09-29,06:15:45,GPS,5,3792,33,0,1.2,48.625221000000003,21.943836000000001,1721,76,167,10,-298,278,-133,0,-437,1108,
243726,2024-09-29 06:35:56,2024-09-29,06:35:56,GPS,4,3792,33,1,1.6,48.324725999999998,21.989018999999999,1046,98,177,12,-326,302,-77,51,-449,879,
243726,2024-09-29 06:56:05,2024-09-29,06:56:05,GPS,6,3792,33,1,1.1,48.138779000000000,22.139590999999999,358,48,136,16,-31,246,-192,60,-504,1277,
243726,2024-09-29 07:15:50,2024-09-29,07:15:50,GPS,5,3792,33,0,1.2,47.972565000000003,22.256989000000001,292,68,167,16,-287,422,-24,15,-444,1089,
243726,2024-09-29 07:35:46,2024-09-29,07:35:46,GPS,5,3792,33,0,1.2,47.853012000000000,22.388807000000000,197,44,184,15,-38,490,-67,-102,-332,983,
243726,2024-09-29 07:56:03,2024-09-29,07:56:03,GPS,5,3792,33,0,1.3,47.693756000000000,22.494930000000000,212,73,127,16,-88,280,-170,175,-273,1000,
243726,2024-09-29 08:15:47,2024-09-29,08:15:47,GPS,5,3792,33,0,1.2,47.547469999999997,22.575686999999999,173,86,159,15,-294,372,-48,111,-367,1210,
243726,2024-09-29 08:35:46,2024-09-29,08:35:46,GPS,5,3795,34,0,1.2,47.408630000000002,22.605571999999999,332,47,206,14,-144,-150,-99,129,-524,1133,
243726,2024-09-29 08:55:47,2024-09-29,08:55:47,GPS,5,3795,34,0,1.2,47.268990000000002,22.625214000000000,455,44,150,14,-281,337,-85,6,-339,874,
243726,2024-09-29 09:15:47,2024-09-29,09:15:47,GPS,4,3795,34,0,1.8,47.164070000000002,22.716524000000000,451,24,251,14,-259,66,-121,27,-391,987,
243726,2024-09-29 09:36:08,2024-09-29,09:36:08,GPS,5,3795,34,0,1.7,47.064158999999997,22.852091000000001,462,52,114,14,-226,291,-135,98,-570,776,
243726,2024-09-29 09:56:05,2024-09-29,09:56:05,GPS,6,3795,34,0,1.6,47.049351000000001,22.891124999999999,529,21,37,14,98,26,-175,32,-225,640,
243726,2024-09-29 10:15:46,2024-09-29,10:15:46,GPS,5,3792,33,0,1.7,47.104636999999997,22.968890999999999,521,19,352,13,32,14,-199,12,-488,1155,
243726,2024-09-29 10:35:48,2024-09-29,10:35:48,GPS,5,3795,34,1,1.9,47.169162999999998,22.935371000000000,305,35,313,15,30,-97,-159,136,-300,1061,
243726,2024-09-29 10:56:05,2024-09-29,10:56:05,GPS,6,3792,33,0,1.0,47.169735000000003,22.928108000000002,244,0,156,20,-41,51,-160,88,-578,840,
243726,2024-09-29 11:15:46,2024-09-29,11:15:46,GPS,6,3795,34,2,1.0,47.186844000000001,22.946726000000002,384,28,105,16,42,336,-166,-14,-284,944,
243726,2024-09-29 11:35:47,2024-09-29,11:35:47,GPS,5,3798,35,1,1.3,47.171978000000003,22.932150000000000,300,37,62,16,-53,324,-153,21,-627,1312,
243726,2024-09-29 11:56:14,2024-09-29,11:56:14,GPS,7,3798,35,0,1.2,47.158222000000002,23.012588999999998,436,24,72,15,105,73,-182,42,-235,859,
243726,2024-09-29 12:15:46,2024-09-29,12:15:46,GPS,6,3795,34,1,1.4,47.172393999999997,23.075630000000000,465,34,31,14,169,238,-161,67,-326,1232,
243726,2024-09-29 12:35:54,2024-09-29,12:35:54,GPS,6,3798,35,1,1.4,47.223559999999999,23.027508000000001,399,9,354,16,-60,68,-198,94,-583,1073,
243726,2024-09-29 12:56:23,2024-09-29,12:56:23,GPS,8,3798,35,0,1.8,47.215130000000002,22.970106000000001,491,19,164,16,-214,97,-159,90,-428,1029,
243726,2024-09-29 13:15:49,2024-09-29,13:15:49,GPS,6,3795,34,0,1.6,47.170734000000003,22.927112999999999,389,39,183,15,-379,168,-31,109,-301,931,
243726,2024-09-29 13:35:46,2024-09-29,13:35:46,GPS,6,3798,35,0,1.6,47.184643000000001,22.924752999999999,421,27,166,15,-3,363,-142,17,-474,1059,
243726,2024-09-29 13:56:12,2024-09-29,13:56:12,GPS,4,3798,35,1,1.6,47.181747000000001,22.915116999999999,333,43,59,17,3,269,-165,-9,-727,1348,
243726,2024-09-29 14:16:05,2024-09-29,14:16:05,GPS,5,3798,35,2,1.5,47.169055999999998,23.001230000000000,645,51,88,15,-9,305,-166,-27,-366,1112,
243726,2024-09-29 14:35:45,2024-09-29,14:35:45,GPS,4,3801,36,0,1.8,47.147323999999998,23.161145999999999,677,81,150,14,-283,263,-90,47,-84,652,
243726,2024-09-29 14:56:14,2024-09-29,14:56:14,GPS,10,3795,34,0,1.1,46.975898999999998,23.271858000000002,629,74,135,14,-221,334,-99,-132,-266,1021,
243726,2024-09-29 15:15:45,2024-09-29,15:15:45,GPS,10,3787,32,0,0.9,46.868113999999998,23.491083000000000,724,76,137,13,-197,420,-77,12,-404,1210,
243726,2024-09-29 15:35:46,2024-09-29,15:35:46,GPS,10,3789,33,0,1.0,46.759963999999997,23.631001999999999,594,45,53,14,88,302,-166,41,-498,1006,
243726,2024-09-29 15:55:47,2024-09-29,15:55:47,GPS,5,3789,33,0,1.8,46.702595000000002,23.838266000000001,639,80,143,13,-217,384,-63,15,-486,1239,
243726,2024-09-29 16:15:48,2024-09-29,16:15:48,GPS,4,3789,33,0,1.8,46.488495000000000,23.917261000000000,664,55,149,13,67,286,-173,23,-345,846,
243726,2024-09-29 16:35:49,2024-09-29,16:35:49,GPS,5,3789,33,0,1.3,46.288939999999997,23.920275000000000,621,92,170,13,-367,256,-19,49,-764,1425,
243726,2024-09-29 16:55:48,2024-09-29,16:55:48,GPS,5,3789,33,0,1.2,46.038733999999998,23.897414999999999,679,93,195,13,-315,-107,-33,32,-542,1165,
243726,2024-09-29 17:15:47,2024-09-29,17:15:47,GPS,4,3789,33,0,1.3,45.842606000000004,23.856997000000000,746,48,139,13,-195,395,-93,37,-477,1012,
243726,2024-09-29 17:35:56,2024-09-29,17:35:56,GPS,4,3789,33,0,1.2,45.759276999999997,23.991015999999998,701,18,77,12,174,-97,-161,54,-297,1191,
243726,2024-09-29 17:56:05,2024-09-29,17:56:05,GPS,4,3789,33,0,1.7,45.751857999999999,24.116983000000001,611,41,72,13,25,205,-207,-5,-311,790,
243726,2024-09-29 18:16:14,2024-09-29,18:16:14,GPS,7,3787,32,0,1.3,45.670417999999998,24.250586999999999,666,58,128,14,-165,362,-113,16,-627,1359,
243726,2024-09-29 18:35:46,2024-09-29,18:35:46,GPS,6,3787,32,0,1.4,45.673157000000003,24.308375999999999,700,55,143,12,-250,335,-98,44,-240,921,
243726,2024-09-29 18:56:15,2024-09-29,18:56:15,GPS,8,3787,32,0,0.9,45.674995000000003,24.386448000000001,547,22,357,13,75,36,-188,51,-110,592,
243726,2024-09-29 19:15:46,2024-09-29,19:15:46,GPS,7,3784,31,0,1.0,45.735194999999997,24.390701000000000,558,37,100,13,-49,473,-80,163,-669,1290,
243726,2024-09-29 19:35:46,2024-09-29,19:35:46,GPS,7,3787,32,0,1.0,45.731354000000003,24.467451000000001,562,19,62,12,73,250,-192,82,-395,761,
243726,2024-09-29 19:56:05,2024-09-29,19:56:05,GPS,5,3787,32,0,1.0,45.724921999999999,24.586313000000001,638,34,101,13,-43,341,-144,82,-290,606,
243726,2024-09-29 20:15:47,2024-09-29,20:15:47,GPS,4,3784,31,0,1.4,45.730437999999999,24.667960999999998,641,27,92,12,-138,447,-93,120,-493,1250,
243726,2024-09-29 20:35:46,2024-09-29,20:35:46,GPS,4,3784,31,0,1.6,45.731903000000003,24.705297000000002,670,20,42,12,42,154,-211,68,-412,1094,
243726,2024-09-29 20:56:07,2024-09-29,20:56:07,GPS,5,3784,31,0,1.8,45.747219000000001,24.813376999999999,750,33,79,12,-13,255,-185,-15,-133,501,
243726,2024-09-29 21:15:45,2024-09-29,21:15:45,GPS,5,3784,31,0,1.7,45.736454000000002,24.955134999999999,729,44,79,11,15,262,-199,47,-49,652,
243726,2024-09-29 21:36:16,2024-09-29,21:36:16,GPS,7,3784,31,0,1.7,45.782482000000002,25.076096000000000,755,36,70,12,35,315,-177,287,-205,974,
243726,2024-09-29 21:55:47,2024-09-29,21:55:47,GPS,6,3781,30,0,1.8,45.794254000000002,25.213464999999999,723,22,38,11,62,131,-203,-18,-201,835,
243726,2024-09-29 22:15:53,2024-09-29,22:15:53,GPS,6,3781,30,0,1.7,45.849772999999999,25.232002000000001,695,21,349,12,61,0,-198,35,-457,1252,
243726,2024-09-29 22:35:55,2024-09-29,22:35:55,GPS,5,3781,30,0,1.8,45.903320000000001,25.245600000000000,725,26,324,11,43,-32,-182,-6,-560,1299,
243726,2024-09-29 22:55:47,2024-09-29,22:55:47,GPS,5,3781,30,0,1.6,45.977283000000000,25.296486000000002,702,33,56,11,60,297,-184,85,-461,1208,
243726,2024-09-29 23:15:47,2024-09-29,23:15:47,GPS,5,3781,30,0,1.6,46.016022000000000,25.401850000000000,768,35,43,10,61,200,-219,143,-97,447,
243726,2024-09-29 23:35:46,2024-09-29,23:35:46,GPS,6,3781,30,0,1.3,46.023705000000000,25.563113999999999,723,40,89,10,52,296,-185,37,-636,1061,
243726,2024-09-29 23:55:47,2024-09-29,23:55:47,GPS,6,3781,30,0,2.0,46.058650999999998,25.635477000000002,994,27,54,9,56,136,-219,35,-371,1024,
243726,2024-09-30 00:16:05,2024-09-30,00:16:05,GPS,5,3781,30,0,1.9,46.081173000000000,25.759675999999999,989,49,89,9,-22,342,-183,-1,-739,1391,
243726,2024-09-30 00:35:49,2024-09-30,00:35:49,GPS,5,3778,29,0,1.6,46.096615000000000,25.886854000000000,945,45,64,8,-87,342,-161,92,-520,1359,
243726,2024-09-30 00:55:57,2024-09-30,00:55:57,GPS,5,3778,29,0,1.5,46.095165000000001,25.842252999999999,826,27,32,9,59,-22,-181,220,-139,525,
243726,2024-09-30 01:16:11,2024-09-30,01:16:11,GPS,9,3778,29,0,0.9,46.090454000000001,25.816641000000001,882,37,168,10,-415,22,-18,-2,-357,1029,
243726,2024-09-30 01:35:45,2024-09-30,01:35:45,GPS,9,3775,29,0,0.9,46.079020999999997,25.845324000000002,994,32,356,9,136,118,-200,21,-160,750,
243726,2024-09-30 01:56:05,2024-09-30,01:56:05,GPS,6,3778,29,0,1.1,45.986499999999999,25.837557000000000,1011,76,184,9,-405,103,-40,30,-463,640,
243726,2024-09-30 02:16:05,2024-09-30,02:16:05,GPS,6,3775,29,0,1.1,45.863788999999997,25.847065000000001,766,40,203,10,-311,-60,-73,39,-829,1568,
243726,2024-09-30 02:35:46,2024-09-30,02:35:46,GPS,4,3775,29,0,1.9,45.777706000000002,25.863045000000000,775,51,136,10,-336,197,-98,105,-499,671,
243726,2024-09-30 02:55:47,2024-09-30,02:55:47,GPS,5,3773,28,0,1.3,45.750079999999997,25.855433000000001,813,8,44,9,74,-3,-202,-44,-445,771,
243726,2024-09-30 03:16:06,2024-09-30,03:16:06,GPS,6,3773,28,0,1.2,45.759304000000000,25.860665999999998,697,7,217,10,-192,-88,-113,-31,-302,530,
243726,2024-09-30 03:35:47,2024-09-30,03:35:47,GPS,5,3773,28,0,1.9,45.777965999999999,25.858511000000000,677,18,16,10,79,18,-200,19,-323,964,
243726,2024-09-30 03:55:47,2024-09-30,03:55:47,GPS,5,3773,28,0,1.3,45.799304999999997,25.837413999999999,665,12,255,10,-123,-127,-127,25,-565,1309,
243726,2024-09-30 04:15:57,2024-09-30,04:15:57,GPS,5,3773,28,0,2.0,45.798259999999999,25.802629000000000,536,32,225,11,-210,-177,-65,-27,-643,1405,
243726,2024-09-30 04:35:49,2024-09-30,04:35:49,GPS,5,3770,27,0,1.3,45.776966000000002,25.816616000000000,567,24,219,11,-286,38,-112,19,-323,591,
243726,2024-09-30 04:55:49,2024-09-30,04:55:49,GPS,6,3770,27,0,1.1,45.761398000000000,25.819794000000002,545,26,353,11,-33,60,-208,-92,-666,1507,
