device+AF8-id,UTC+AF8-datetime,UTC+AF8-date,UTC+AF8-time,datatype,satcount,U+AF8-bat+AF8-mV,bat+AF8-soc+AF8-pct,solar+AF8-I+AF8-mA,hdop,Latitude,Longitude,Altitude+AF8-m,speed+AF8-km+AF8-h,direction+AF8-deg,temperature+AF8-C,mag+AF8-x,mag+AF8-y,mag+AF8-z,acc+AF8-x,acc+AF8-y,acc+AF8-z
243726,2025+AC0-03+AC0-23 17:52:59,2025+AC0-03+AC0-23,17:52:59,GPS,8,4134,97,0,0.9,20.210148000000000,32.997681000000000,2334,35,346,18,367,92,74,56,+AC0-8,520
243726,2025+AC0-03+AC0-23 17:57:59,2025+AC0-03+AC0-23,17:57:59,GPS,7,4134,97,0,1.0,20.235641000000001,32.987316000000000,2360,39,330,18,360,35,48,34,+AC0-575,1522
243726,2025+AC0-03+AC0-23 18:03:00,2025+AC0-03+AC0-23,18:03:00,GPS,8,4134,97,0,0.9,20.261482000000001,32.975346000000002,2362,37,334,18,362,68,50,47,+AC0-389,1373
243726,2025+AC0-03+AC0-23 18:08:00,2025+AC0-03+AC0-23,18:08:00,GPS,8,4131,97,0,0.9,20.285382999999999,32.965629999999997,2375,34,336,18,373,75,55,126,71,524
243726,2025+AC0-03+AC0-23 18:13:00,2025+AC0-03+AC0-23,18:13:00,GPS,7,4131,97,0,1.1,20.309702000000001,32.954841999999999,2382,31,337,18,353,129,39,114,+AC0-521,1307
243726,2025+AC0-03+AC0-23 18:18:00,2025+AC0-03+AC0-23,18:18:00,GPS,8,4131,97,0,1.1,20.330628999999998,32.946632000000001,2398,28,340,18,375,94,38,73,+AC0-43,511
243726,2025+AC0-03+AC0-23 18:23:13,2025+AC0-03+AC0-23,18:23:13,GPS,8,4131,97,0,0.9,20.354685000000000,32.939987000000002,2398,28,343,18,351,120,23,46,+AC0-70,777
243726,2025+AC0-03+AC0-23 18:28:02,2025+AC0-03+AC0-23,18:28:02,GPS,8,4131,97,0,1.3,20.368891000000001,32.933750000000003,2433,31,356,18,337,157,39,73,+AC0-587,1382
243726,2025+AC0-03+AC0-23 18:33:00,2025+AC0-03+AC0-23,18:33:00,GPS,7,4131,97,0,1.0,20.401617000000002,32.926678000000003,2418,37,333,18,357,97,48,43,+AC0-187,603
243726,2025+AC0-03+AC0-23 18:38:00,2025+AC0-03+AC0-23,18:38:00,GPS,6,4131,97,0,1.3,20.425547000000002,32.920380000000002,2369,40,344,18,343,100,16,34,+AC0-454,1401
243726,2025+AC0-03+AC0-23 18:43:00,2025+AC0-03+AC0-23,18:43:00,GPS,8,4131,97,0,1.1,20.455496000000000,32.915100000000002,2369,41,356,18,358,133,52,79,23,459
243726,2025+AC0-03+AC0-23 18:48:00,2025+AC0-03+AC0-23,18:48:00,GPS,7,4131,97,0,1.2,20.487444000000000,32.912864999999996,2348,44,349,18,363,92,39,+AC0-11,+AC0-169,508
243726,2025+AC0-03+AC0-23 18:53:00,2025+AC0-03+AC0-23,18:53:00,GPS,8,4129,97,0,0.9,20.518913000000001,32.906734000000000,2330,35,342,18,382,106,63,128,67,592
243726,2025+AC0-03+AC0-23 18:58:00,2025+AC0-03+AC0-23,18:58:00,GPS,7,4129,97,0,1.2,20.547270000000001,32.899746000000000,2226,40,344,18,354,103,32,47,+AC0-376,870
243726,2025+AC0-03+AC0-23 19:03:00,2025+AC0-03+AC0-23,19:03:00,GPS,7,4129,97,0,1.2,20.575171000000001,32.893279999999997,2157,31,344,18,380,109,53,163,+AC0-181,989
243726,2025+AC0-03+AC0-23 19:08:01,2025+AC0-03+AC0-23,19:08:01,GPS,8,4129,97,0,0.9,20.600285000000000,32.883853999999999,2235,50,338,18,360,24,42,103,+AC0-341,1251
243726,2025+AC0-03+AC0-23 19:13:00,2025+AC0-03+AC0-23,19:13:00,GPS,7,4129,97,0,1.0,20.632104999999999,32.871890999999998,2190,39,331,19,353,55,25,+AC0-71,+AC0-335,1182
243726,2025+AC0-03+AC0-23 19:18:00,2025+AC0-03+AC0-23,19:18:00,GPS,7,4129,97,0,1.0,20.661802000000002,32.862910999999997,2197,41,345,19,357,75,49,81,+AC0-212,705
243726,2025+AC0-03+AC0-23 19:23:00,2025+AC0-03+AC0-23,19:23:00,GPS,6,4126,96,0,1.3,20.691276999999999,32.855128999999998,2148,39,337,19,367,59,63,35,+AC0-543,1458
243726,2025+AC0-03+AC0-23 19:28:01,2025+AC0-03+AC0-23,19:28:01,GPS,7,4126,96,0,1.0,20.714499000000000,32.847667999999999,2064,26,352,19,335,130,31,22,+AC0-366,1220
243726,2025+AC0-03+AC0-23 19:33:00,2025+AC0-03+AC0-23,19:33:00,GPS,7,4126,96,0,1.0,20.735191000000000,32.841095000000003,2066,28,341,19,375,100,52,19,+AC0-14,447
243726,2025+AC0-03+AC0-23 19:38:00,2025+AC0-03+AC0-23,19:38:00,GPS,7,4126,96,0,1.1,20.753437000000002,32.834750999999997,2057,25,344,18,367,141,40,23,+AC0-491,1078
243726,2025+AC0-03+AC0-23 19:43:00,2025+AC0-03+AC0-23,19:43:00,GPS,7,4126,96,0,1.0,20.772210999999999,32.826149000000001,2080,22,331,18,361,132,33,88,+AC0-371,1322
243726,2025+AC0-03+AC0-23 19:48:01,2025+AC0-03+AC0-23,19:48:01,GPS,7,4126,96,0,1.0,20.788772999999999,32.818752000000003,2084,26,327,18,344,103,23,67,+AC0-421,1310
243726,2025+AC0-03+AC0-23 19:53:02,2025+AC0-03+AC0-23,19:53:02,GPS,7,4126,96,0,1.3,20.804311999999999,32.811123000000002,1652,31,328,18,356,97,32,61,+AC0-100,580
243726,2025+AC0-03+AC0-23 19:58:01,2025+AC0-03+AC0-23,19:58:01,GPS,7,4126,96,0,0.9,20.827677000000001,32.796570000000003,2065,20,342,18,347,137,39,27,+AC0-649,1406
243726,2025+AC0-03+AC0-23 20:03:00,2025+AC0-03+AC0-23,20:03:00,GPS,7,4123,96,0,0.9,20.846945000000002,32.786690000000000,2038,36,329,18,357,60,27,55,+AC0-436,1308
243726,2025+AC0-03+AC0-23 20:08:00,2025+AC0-03+AC0-23,20:08:00,GPS,7,4123,96,0,0.9,20.871300000000002,32.774521000000000,2033,34,340,18,355,103,42,74,6,427
243726,2025+AC0-03+AC0-23 20:13:01,2025+AC0-03+AC0-23,20:13:01,GPS,7,4123,96,0,0.9,20.896823999999999,32.761631000000001,1965,39,328,18,350,56,27,+AC0-44,+AC0-389,719
243726,2025+AC0-03+AC0-23 20:18:06,2025+AC0-03+AC0-23,20:18:06,GPS,7,4123,96,0,0.9,20.921500999999999,32.747410000000002,2011,32,333,19,340,77,18,50,+AC0-226,606
243726,2025+AC0-03+AC0-23 20:23:00,2025+AC0-03+AC0-23,20:23:00,GPS,7,4123,96,0,1.3,20.944621999999999,32.733555000000003,1978,38,328,18,351,82,16,20,+AC0-515,1416
243726,2025+AC0-03+AC0-23 20:28:02,2025+AC0-03+AC0-23,20:28:02,GPS,8,4123,96,0,0.9,20.965627999999999,32.719825999999998,1248,41,317,18,344,28,20,26,+AC0-193,651
243726,2025+AC0-03+AC0-23 20:33:01,2025+AC0-03+AC0-23,20:33:01,GPS,7,4123,96,0,0.9,20.988524999999999,32.697792000000000,1681,31,328,18,338,132,17,75,+AC0-618,1466
243726,2025+AC0-03+AC0-23 20:38:10,2025+AC0-03+AC0-23,20:38:10,GPS,8,4120,95,0,0.9,21.009535000000000,32.681671000000001,1933,30,335,19,342,174,49,71,+AC0-588,1389
243726,2025+AC0-03+AC0-23 20:43:06,2025+AC0-03+AC0-23,20:43:06,GPS,7,4120,95,0,1.0,21.029883999999999,32.666367000000001,1926,35,323,19,358,65,44,0,+AC0-696,1495
243726,2025+AC0-03+AC0-23 20:48:08,2025+AC0-03+AC0-23,20:48:08,GPS,7,4117,95,0,1.0,21.052513000000001,32.650447999999997,1972,35,334,19,359,140,40,+AC0-42,+AC0-21,527
243726,2025+AC0-03+AC0-23 20:53:08,2025+AC0-03+AC0-23,20:53:08,GPS,7,4117,95,0,1.0,21.076647000000001,32.633110000000002,1972,43,314,19,356,+AC0-5,16,63,+AC0-722,1613
243726,2025+AC0-03+AC0-23 20:58:09,2025+AC0-03+AC0-23,20:58:09,GPS,7,4117,95,0,1.0,21.097280999999999,32.619492000000001,2062,30,328,19,322,59,4,79,+AC0-9,494
243726,2025+AC0-03+AC0-23 21:03:08,2025+AC0-03+AC0-23,21:03:08,GPS,8,4117,95,0,0.8,21.117926000000001,32.605201999999998,2137,32,332,19,343,106,17,52,+AC0-667,1597
243726,2025+AC0-03+AC0-23 21:08:08,2025+AC0-03+AC0-23,21:08:08,GPS,8,4115,94,0,0.8,21.137297000000000,32.593432999999997,2141,26,333,19,345,118,19,158,118,636
243726,2025+AC0-03+AC0-23 21:13:08,2025+AC0-03+AC0-23,21:13:08,GPS,8,4115,94,0,0.8,21.158567000000001,32.582863000000003,2197,27,343,19,329,150,6,33,+AC0-492,1053
243726,2025+AC0-03+AC0-23 21:18:08,2025+AC0-03+AC0-23,21:18:08,GPS,8,4115,94,0,0.8,21.180102999999999,32.571247000000000,2242,34,329,19,378,45,39,94,33,459
243726,2025+AC0-03+AC0-23 21:23:15,2025+AC0-03+AC0-23,21:23:15,GPS,9,4115,94,0,0.8,21.204666000000000,32.558906999999998,2166,36,349,19,329,172,22,+AC0-6,+AC0-249,611
243726,2025+AC0-03+AC0-23 21:28:02,2025+AC0-03+AC0-23,21:28:02,GPS,8,4112,94,0,1.0,21.229029000000001,32.546238000000002,2123,42,332,18,368,51,27,40,+AC0-76,896
243726,2025+AC0-03+AC0-23 21:33:09,2025+AC0-03+AC0-23,21:33:09,GPS,9,4112,94,0,0.8,21.255779000000000,32.532806000000001,2183,41,329,19,340,50,3,+AC0-6,+AC0-345,1173
243726,2025+AC0-03+AC0-23 21:38:03,2025+AC0-03+AC0-23,21:38:03,GPS,8,4112,94,0,0.8,21.285004000000001,32.523228000000003,2250,42,341,19,311,104,+AC0-15,64,+AC0-231,664
243726,2025+AC0-03+AC0-23 21:43:00,2025+AC0-03+AC0-23,21:43:00,GPS,7,4112,94,0,1.5,21.314671000000001,32.511913000000000,2298,45,341,19,349,32,33,42,50,500
243726,2025+AC0-03+AC0-23 21:48:15,2025+AC0-03+AC0-23,21:48:15,GPS,9,4112,94,0,0.8,21.347193000000001,32.499012000000000,2383,44,335,19,358,107,20,44,+AC0-460,1054
243726,2025+AC0-03+AC0-23 21:52:59,2025+AC0-03+AC0-23,21:52:59,GPS,8,4109,93,0,0.8,21.374524999999998,32.484591999999999,2361,41,334,18,349,100,19,22,+AC0-409,843
243726,2025+AC0-03+AC0-23 21:58:00,2025+AC0-03+AC0-23,21:58:00,GPS,7,4109,93,0,0.9,21.401586999999999,32.470233999999998,2368,40,334,18,351,58,8,102,+AC0-604,1395
243726,2025+AC0-03+AC0-23 22:03:02,2025+AC0-03+AC0-23,22:03:02,GPS,7,4109,93,0,0.9,21.428485999999999,32.455002000000000,2397,43,331,18,334,38,24,31,+AC0-399,1326
243726,2025+AC0-03+AC0-23 22:08:14,2025+AC0-03+AC0-23,22:08:14,GPS,8,4109,93,0,1.0,21.464855000000000,32.448467000000001,629,44,349,18,362,173,44,53,+AC0-214,1106
243726,2025+AC0-03+AC0-23 22:13:09,2025+AC0-03+AC0-23,22:13:09,GPS,8,4106,93,0,0.9,21.489277000000001,32.428787000000000,2347,43,338,18,351,77,16,51,+AC0-589,1516
243726,2025+AC0-03+AC0-23 22:18:06,2025+AC0-03+AC0-23,22:18:06,GPS,7,4106,93,0,0.9,21.519103999999999,32.415829000000002,2293,41,338,18,342,94,11,38,+AC0-401,877
243726,2025+AC0-03+AC0-23 22:23:07,2025+AC0-03+AC0-23,22:23:07,GPS,7,4106,93,0,1.0,21.548431000000001,32.402450999999999,2250,42,338,19,350,92,16,63,+AC0-522,1465
243726,2025+AC0-03+AC0-23 22:28:09,2025+AC0-03+AC0-23,22:28:09,GPS,7,4106,93,0,1.0,21.587741999999999,32.390984000000003,2839,42,328,19,360,29,28,56,+AC0-78,774
243726,2025+AC0-03+AC0-23 22:33:15,2025+AC0-03+AC0-23,22:33:15,GPS,8,4104,92,0,0.8,21.604482999999998,32.378402999999999,2207,39,339,19,342,63,11,31,+AC0-332,725
243726,2025+AC0-03+AC0-23 22:38:03,2025+AC0-03+AC0-23,22:38:03,GPS,8,4104,92,0,0.9,21.631453000000000,32.368008000000003,2202,41,338,19,337,89,14,73,60,652
243726,2025+AC0-03+AC0-23 22:43:00,2025+AC0-03+AC0-23,22:43:00,GPS,8,4104,92,0,0.9,21.659578000000000,32.355305000000001,2191,46,331,19,368,+AC0-9,37,76,+AC0-42,635
243726,2025+AC0-03+AC0-23 22:48:06,2025+AC0-03+AC0-23,22:48:06,GPS,7,4104,92,0,1.2,21.687517000000000,32.339812999999999,2281,41,334,19,343,88,22,48,+AC0-226,650
243726,2025+AC0-03+AC0-23 22:53:00,2025+AC0-03+AC0-23,22:53:00,GPS,7,4104,92,0,1.4,21.713642000000000,32.325541999999999,2238,39,336,19,341,59,0,113,+AC0-483,873
243726,2025+AC0-03+AC0-23 22:58:30,2025+AC0-03+AC0-23,22:58:30,GPS,11,4104,92,0,0.8,21.743372000000001,32.311886000000001,2113,40,336,20,334,59,6,18,+AC0-205,548
243726,2025+AC0-03+AC0-23 23:02:59,2025+AC0-03+AC0-23,23:02:59,GPS,11,4098,91,0,0.8,21.768612000000001,32.299328000000003,2162,39,335,19,342,92,6,+AC0-13,+AC0-130,622
243726,2025+AC0-03+AC0-23 23:07:59,2025+AC0-03+AC0-23,23:07:59,GPS,11,4101,92,0,0.7,21.795173999999999,32.284737000000000,2176,39,328,19,357,36,23,66,+AC0-89,843
243726,2025+AC0-03+AC0-23 23:12:59,2025+AC0-03+AC0-23,23:12:59,GPS,11,4101,92,0,0.7,21.819344999999998,32.269126999999997,2272,33,330,18,332,89,8,135,+AC0-328,749
243726,2025+AC0-03+AC0-23 23:17:59,2025+AC0-03+AC0-23,23:17:59,GPS,10,4101,92,0,0.8,21.845102000000001,32.252499000000000,2282,47,329,18,365,22,39,8,33,427
243726,2025+AC0-03+AC0-23 23:22:59,2025+AC0-03+AC0-23,23:22:59,GPS,11,4101,92,0,0.9,21.873767999999998,32.235565000000001,2266,42,330,18,359,98,25,60,42,580
243726,2025+AC0-03+AC0-23 23:27:59,2025+AC0-03+AC0-23,23:27:59,GPS,11,4101,92,0,0.8,21.902231000000000,32.217339000000003,2187,50,333,19,351,38,34,125,14,507
243726,2025+AC0-03+AC0-23 23:32:59,2025+AC0-03+AC0-23,23:32:59,GPS,11,4101,92,0,0.8,21.929369000000001,32.198878999999998,2164,39,330,19,319,60,+AC0-10,46,+AC0-471,756
243726,2025+AC0-03+AC0-23 23:37:59,2025+AC0-03+AC0-23,23:37:59,GPS,11,4101,92,0,0.8,21.953548000000001,32.180981000000003,2132,35,332,19,345,47,23,+AC0-25,+AC0-773,1676
243726,2025+AC0-03+AC0-23 23:42:59,2025+AC0-03+AC0-23,23:42:59,GPS,11,4098,91,0,0.8,21.976976000000001,32.163764999999998,2118,39,327,19,327,53,7,161,+AC0-242,645
243726,2025+AC0-03+AC0-23 23:47:59,2025+AC0-03+AC0-23,23:47:59,GPS,6,4098,91,0,1.4,21.998493000000000,32.143771999999998,2119,38,308,19,347,8,35,103,32,592
243726,2025+AC0-03+AC0-23 23:53:00,2025+AC0-03+AC0-23,23:53:00,GPS,6,4098,91,0,1.4,22.019213000000001,32.124481000000003,2177,36,326,19,353,96,27,203,+AC0-29,713
243726,2025+AC0-03+AC0-23 23:58:00,2025+AC0-03+AC0-23,23:58:00,GPS,6,4098,91,0,1.3,22.040929999999999,32.105015000000002,2161,37,327,19,361,19,33,86,129,550
243726,2025+AC0-03+AC0-24 00:03:00,2025+AC0-03+AC0-24,00:03:00,GPS,6,4098,91,0,1.8,22.059705999999998,32.087893999999999,2142,34,318,19,331,42,10,102,37,712
243726,2025+AC0-03+AC0-24 00:08:00,2025+AC0-03+AC0-24,00:08:00,GPS,8,4098,91,0,1.0,22.076401000000001,32.068592000000002,2120,34,319,19,335,61,8,44,+AC0-213,547
243726,2025+AC0-03+AC0-24 00:13:00,2025+AC0-03+AC0-24,00:13:00,GPS,8,4098,91,0,1.0,22.095033999999998,32.049709000000000,2085,28,308,19,322,106,+AC0-4,68,+AC0-547,1162
243726,2025+AC0-03+AC0-24 00:17:59,2025+AC0-03+AC0-24,00:17:59,GPS,7,4095,91,0,1.1,22.108816000000001,32.031348999999999,2057,32,312,19,332,26,+AC0-4,51,+AC0-589,1371
243726,2025+AC0-03+AC0-24 00:22:59,2025+AC0-03+AC0-24,00:22:59,GPS,5,4095,91,0,1.3,22.122515000000000,32.014263000000000,2064,31,311,19,320,67,1,98,+AC0-230,666
243726,2025+AC0-03+AC0-24 00:28:00,2025+AC0-03+AC0-24,00:28:00,GPS,7,4095,91,0,1.1,22.136820000000000,31.997267000000001,2024,22,322,19,330,170,10,8,+AC0-111,511
243726,2025+AC0-03+AC0-24 00:33:00,2025+AC0-03+AC0-24,00:33:00,GPS,7,4095,91,0,1.1,22.148686999999999,31.979835999999999,2021,26,299,19,333,67,+AC0-7,139,+AC0-196,537
243726,2025+AC0-03+AC0-24 00:38:00,2025+AC0-03+AC0-24,00:38:00,GPS,7,4095,91,0,1.0,22.158584999999999,31.960826999999998,2030,25,294,19,322,97,+AC0-20,98,+AC0-222,1060
243726,2025+AC0-03+AC0-24 00:43:00,2025+AC0-03+AC0-24,00:43:00,GPS,7,4095,91,0,1.0,22.173542000000001,31.943387999999999,2059,25,331,19,348,160,20,59,+AC0-534,1403
243726,2025+AC0-03+AC0-24 00:48:00,2025+AC0-03+AC0-24,00:48:00,GPS,8,4095,91,0,0.8,22.193795999999999,31.930002000000002,2090,36,319,19,330,15,+AC0-6,+AC0-8,+AC0-407,1250
243726,2025+AC0-03+AC0-24 00:53:00,2025+AC0-03+AC0-24,00:53:00,GPS,8,4095,91,0,0.9,22.216072000000000,31.910886999999999,2128,41,310,19,306,+AC0-30,+AC0-8,+AC0-120,+AC0-874,721
243726,2025+AC0-03+AC0-24 00:58:00,2025+AC0-03+AC0-24,00:58:00,GPS,8,4095,91,0,0.9,22.236979000000002,31.890736000000000,2166,38,321,19,320,45,+AC0-19,21,+AC0-538,1063
243726,2025+AC0-03+AC0-24 01:03:00,2025+AC0-03+AC0-24,01:03:00,GPS,9,4092,90,0,0.8,22.258146000000000,31.871846999999999,2181,35,323,19,316,76,+AC0-13,48,+AC0-297,720
243726,2025+AC0-03+AC0-24 01:08:00,2025+AC0-03+AC0-24,01:08:00,GPS,10,4092,90,0,0.7,22.276174999999999,31.857067000000001,2244,24,324,19,327,101,+AC0-1,+AC0-11,+AC0-488,1029
243726,2025+AC0-03+AC0-24 01:13:00,2025+AC0-03+AC0-24,01:13:00,GPS,9,4092,90,0,0.8,22.293316000000001,31.843418000000000,2218,27,333,18,338,129,5,104,+AC0-130,1027
243726,2025+AC0-03+AC0-24 01:18:00,2025+AC0-03+AC0-24,01:18:00,GPS,10,4092,90,0,0.7,22.313103000000002,31.828658999999998,2173,30,322,19,339,26,18,148,+AC0-194,1043
243726,2025+AC0-03+AC0-24 01:23:02,2025+AC0-03+AC0-24,01:23:02,GPS,10,4092,90,0,0.7,22.332439000000001,31.812586000000000,2151,33,324,19,349,83,24,99,+AC0-418,1411
243726,2025+AC0-03+AC0-24 01:28:00,2025+AC0-03+AC0-24,01:28:00,GPS,10,4092,90,0,0.8,22.352110000000000,31.795591000000002,2035,35,330,19,348,85,2,67,+AC0-58,857
243726,2025+AC0-03+AC0-24 01:33:00,2025+AC0-03+AC0-24,01:33:00,GPS,10,4092,90,0,0.8,22.373546999999999,31.778351000000001,1987,25,325,20,319,80,+AC0-12,69,+AC0-186,516
243726,2025+AC0-03+AC0-24 01:38:01,2025+AC0-03+AC0-24,01:38:01,GPS,10,4092,90,0,0.8,22.389868000000000,31.760491999999999,2028,29,317,20,333,41,+AC0-1,16,+AC0-526,1485
243726,2025+AC0-03+AC0-24 01:43:01,2025+AC0-03+AC0-24,01:43:01,GPS,9,4092,90,0,0.8,22.404270000000000,31.748017999999998,2112,23,323,20,344,50,4,152,+AC0-171,1043
243726,2025+AC0-03+AC0-24 01:48:02,2025+AC0-03+AC0-24,01:48:02,GPS,9,4090,90,0,0.8,22.417902000000002,31.732267000000000,2202,26,315,19,342,63,14,62,+AC0-459,1010
243726,2025+AC0-03+AC0-24 01:53:00,2025+AC0-03+AC0-24,01:53:00,GPS,10,4090,90,0,0.9,22.431857999999998,31.715736000000000,2272,33,313,19,337,40,9,51,+AC0-565,1396
243726,2025+AC0-03+AC0-24 01:58:00,2025+AC0-03+AC0-24,01:58:00,GPS,8,4090,90,0,0.9,22.452508999999999,31.693681999999999,1723,24,319,18,325,110,+AC0-19,+AC0-5,+AC0-385,1200
243726,2025+AC0-03+AC0-24 02:03:13,2025+AC0-03+AC0-24,02:03:13,GPS,8,4090,90,0,1.0,22.460788999999998,31.685286999999999,2312,19,328,18,341,183,+AC0-2,76,+AC0-639,1324
243726,2025+AC0-03+AC0-24 02:08:00,2025+AC0-03+AC0-24,02:08:00,GPS,8,4087,90,0,1.0,22.471941000000001,31.671009000000002,2370,22,308,18,341,67,15,32,+AC0-593,954
243726,2025+AC0-03+AC0-24 02:13:01,2025+AC0-03+AC0-24,02:13:01,GPS,7,4090,90,0,1.7,22.479680999999999,31.660557000000001,2634,18,307,18,305,146,+AC0-25,105,+AC0-380,745
243726,2025+AC0-03+AC0-24 02:18:00,2025+AC0-03+AC0-24,02:18:00,GPS,7,4087,90,0,1.5,22.491985000000000,31.645412000000000,2409,19,313,18,312,106,+AC0-8,96,+AC0-500,1387
243726,2025+AC0-03+AC0-24 02:23:00,2025+AC0-03+AC0-24,02:23:00,GPS,7,4087,90,0,1.5,22.501239999999999,31.631857000000000,2416,18,313,17,321,142,+AC0-6,27,+AC0-469,1007
243726,2025+AC0-03+AC0-24 02:28:00,2025+AC0-03+AC0-24,02:28:00,GPS,7,4087,90,0,1.4,22.511450000000000,31.616972000000001,2434,26,302,17,323,18,+AC0-9,91,+AC0-637,1563
243726,2025+AC0-03+AC0-24 02:33:02,2025+AC0-03+AC0-24,02:33:02,GPS,9,4087,90,0,0.9,22.522134999999999,31.603119000000000,2433,21,310,17,297,97,+AC0-41,228,+AC0-274,607
243726,2025+AC0-03+AC0-24 02:38:01,2025+AC0-03+AC0-24,02:38:01,GPS,9,4087,90,0,0.9,22.533346000000002,31.588968000000001,2456,23,324,17,309,96,+AC0-22,69,+AC0-324,741
243726,2025+AC0-03+AC0-24 02:43:03,2025+AC0-03+AC0-24,02:43:03,GPS,8,4087,90,0,1.0,22.546468999999998,31.575785000000000,2494,24,313,17,321,99,+AC0-23,46,+AC0-650,1569
243726,2025+AC0-03+AC0-24 02:48:01,2025+AC0-03+AC0-24,02:48:01,GPS,9,4084,89,0,0.9,22.557261000000000,31.562546000000001,2579,18,315,17,307,149,+AC0-17,17,+AC0-345,712
243726,2025+AC0-03+AC0-24 02:53:01,2025+AC0-03+AC0-24,02:53:01,GPS,8,4084,89,0,0.9,22.568344000000000,31.545718999999998,2635,22,287,17,294,60,+AC0-27,37,+AC0-110,589
243726,2025+AC0-03+AC0-24 02:58:00,2025+AC0-03+AC0-24,02:58:00,GPS,8,4084,89,0,0.9,22.577452000000001,31.526871000000000,2639,28,291,16,297,39,+AC0-13,+AC0-35,+AC0-41,510
243726,2025+AC0-03+AC0-24 03:03:01,2025+AC0-03+AC0-24,03:03:01,GPS,8,4084,89,0,1.0,22.588207000000001,31.510719000000002,2662,23,324,16,303,114,+AC0-14,50,+AC0-438,925
243726,2025+AC0-03+AC0-24 03:08:09,2025+AC0-03+AC0-24,03:08:09,GPS,9,4084,89,0,0.9,22.598517999999999,31.497087000000001,2681,16,312,16,313,129,+AC0-13,116,+AC0-51,441
243726,2025+AC0-03+AC0-24 03:13:03,2025+AC0-03+AC0-24,03:13:03,GPS,9,4081,89,0,0.9,22.609362000000001,31.489211999999998,2739,19,331,16,340,142,15,78,+AC0-65,800
243726,2025+AC0-03+AC0-24 03:18:09,2025+AC0-03+AC0-24,03:18:09,GPS,9,4081,89,0,0.9,22.620546000000001,31.490845000000000,2681,12,10,17,312,260,18,57,+AC0-536,1463
243726,2025+AC0-03+AC0-24 03:23:09,2025+AC0-03+AC0-24,03:23:09,GPS,9,4081,89,0,0.9,22.637266000000000,31.491949000000002,2535,26,53,17,280,351,68,74,+AC0-262,1168
243726,2025+AC0-03+AC0-24 03:28:09,2025+AC0-03+AC0-24,03:28:09,GPS,9,4079,88,0,0.9,22.648588000000000,31.501341000000000,2434,24,32,18,262,263,+AC0-8,+AC0-7,+AC0-550,1693
243726,2025+AC0-03+AC0-24 03:33:09,2025+AC0-03+AC0-24,03:33:09,GPS,9,4079,88,0,0.9,22.666533999999999,31.508800999999998,2255,28,35,19,309,280,34,96,+AC0-62,811
243726,2025+AC0-03+AC0-24 03:38:09,2025+AC0-03+AC0-24,03:38:09,GPS,8,4079,88,0,1.0,22.688108000000000,31.516462000000001,1931,29,25,20,342,260,63,38,+AC0-20,721
243726,2025+AC0-03+AC0-24 03:43:07,2025+AC0-03+AC0-24,03:43:07,GPS,10,4076,88,0,1.1,22.698936000000000,31.510663999999998,5619,42,320,19,368,44,33,53,+AC0-208,984
243726,2025+AC0-03+AC0-24 03:48:01,2025+AC0-03+AC0-24,03:48:01,GPS,10,4076,88,0,1.0,22.734627000000000,31.492930999999999,1371,36,309,19,340,+AC0-18,15,81,+AC0-271,1025
243726,2025+AC0-03+AC0-24 03:53:08,2025+AC0-03+AC0-24,03:53:08,GPS,10,4076,88,0,0.8,22.760463999999999,31.465306999999999,1062,52,320,20,382,+AC0-22,29,86,+AC0-188,887
243726,2025+AC0-03+AC0-24 03:58:09,2025+AC0-03+AC0-24,03:58:09,GPS,9,4076,88,0,1.0,22.782045000000000,31.449888000000001,689,34,321,21,350,72,14,104,+AC0-325,901
243726,2025+AC0-03+AC0-24 04:03:01,2025+AC0-03+AC0-24,04:03:01,GPS,9,4076,88,0,1.1,22.803170999999999,31.424612000000000,382,56,290,22,315,+AC0-153,43,42,+AC0-349,1076
243726,2025+AC0-03+AC0-24 04:08:01,2025+AC0-03+AC0-24,04:08:01,GPS,9,4076,88,0,1.0,22.818020000000001,31.388372000000000,484,54,296,22,298,+AC0-110,11,40,+AC0-381,890
243726,2025+AC0-03+AC0-24 04:13:07,2025+AC0-03+AC0-24,04:13:07,GPS,9,4076,88,0,1.0,22.837686999999999,31.358858000000001,337,42,319,23,416,34,63,103,+AC0-179,1137
243726,2025+AC0-03+AC0-24 04:18:06,2025+AC0-03+AC0-24,04:18:06,GPS,9,4073,87,0,1.0,22.865396000000000,31.350746000000001,115,35,359,20,313,90,+AC0-16,152,+AC0-435,1325
243726,2025+AC0-03+AC0-24 04:23:06,2025+AC0-03+AC0-24,04:23:06,GPS,9,4076,88,0,1.0,22.889078000000001,31.339936999999999,173,41,342,19,343,3,+AC0-15,51,+AC0-413,985
243726,2025+AC0-03+AC0-24 04:28:02,2025+AC0-03+AC0-24,04:28:02,GPS,9,4076,88,0,1.2,22.907879000000001,31.328001000000000,1645,39,356,19,319,104,+AC0-7,97,+AC0-331,1243
243726,2025+AC0-03+AC0-24 04:33:03,2025+AC0-03+AC0-24,04:33:03,GPS,9,4076,88,0,1.1,22.942136999999999,31.331296999999999,182,29,2,20,332,168,+AC0-1,6,+AC0-487,1121
243726,2025+AC0-03+AC0-24 04:38:06,2025+AC0-03+AC0-24,04:38:06,GPS,8,4076,88,0,1.2,22.959205999999998,31.332411000000000,129,0,129,22,+AC0-235,344,83,331,+AC0-212,979
